Order_id,Order_Date, Unit_Cost , Unit_Price ,Order_Qty,Channel,Promotion_Name,Product_Name,Product_SubCategory,Product_Category,State,Zone
16763,29 12 2012,74.95,229,13,Reseller,Xmas Holiday Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Printers, Scanners & Fax",Computers,Kwara,North Central
16764,28 12 2013,14.85,16.5,9,Catalog,Deeper Promotion,Kekule Notebook Peripheral Kit M69 White,Computers Accessories,Computers,Ebonyi,South East
16765,24 06 2012,314.53,568,12,Store,Adventist Promotion,"Kekule SLR Camera 35"" X358 Grey",Digital SLR Cameras,Cameras and camcorders ,Cross River,South South
16766,12 11 2012,37.7,79,8,Store,Convention Promotion,SV 4GB Laptop Memory M65 Black,Computers Accessories,Computers,Ekiti,South West
16769,2 04 2014,762.97,"2,295.00",18,Online,Hammartan Promotion,Proseware Projector 1080p LCD86 Black,Projectors & Screens,Computers,Kwara,North Central
16771,26 12 2011,19.97,190,4,Store,Convention Promotion,WWI Screen 100in M1609 Black,Projectors & Screens,Computers,Nasarawa,North Central
16772,5 02 2012,9.23,12.95,4,Store,Deeper Promotion,Kekule Rechargeable Battery E100 Black,Computers Accessories,Computers,Anambra,South East
16774,27 02 2014,1.04,14.52,18,Store,Hammartan Promotion,Kekule 1G MP3 Player E100 White,MP4&MP3,Audio,Anambra,South East
16775,21 04 2012,50.79,499,10,Store,No Discount,Proseware Projector 480p DLP12 Black,Projectors & Screens,Computers,Edo,South South
16776,16 06 2012,29.13,44,5,Store,No Discount,SV Keyboard E10 White,Computers Accessories,Computers,Ogun,South West
16778,13 07 2012,15.35,22.99,10,Online,No Discount,Kekule Expandable Cordless Phone System M008 Black,Home & Office Phones,Cell phones,Kwara,North Central
16780,16 03 2013,276.4,588,30,Online,No Discount,"A. Datum SLR Camera 35"" X358 Silver",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
16781,4 04 2014,326.96,629,10,Store,No Discount,Fabrikam SLR Camera X146 Black,Digital SLR Cameras,Cameras and camcorders ,Borno,North East
16785,26 01 2012,3.19,68,18,Online,Deeper Promotion,Kekule Lens Adapter M450 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Ebonyi,South East
16788,23 06 2012,62.14,165,6,Store,Adventist Promotion,A. Datum Ultra Compact Digital Camera M190 Orange,Digital Cameras,Cameras and camcorders ,Delta,South South
16789,22 10 2012,125.58,229,13,Store,Winners Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Printers, Scanners & Fax",Computers,Borno,North East
16791,28 07 2013,108.82,143.4,12,Reseller,Adventist Promotion,"Simpson 19"" Color Digital TV E35 Brown",Televisions,TV and Video,Delta,South South
16794,14 12 2011,12.25,109.99,4,Store,Deeper Promotion,SV DVD 7-Inch Player Portable E200 Silver,Movie DVD,"Music, Movies and Audio Books",Rivers,South South
16796,9 01 2013,342.84,657,12,Reseller,New Year Promotion,Fabrikam SLR Camera X148 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Ogun,South West
16797,10 10 2012,152.15,208,8,Store,Convention Promotion,The Phone Company Smart phones 160x160 M26 Grey,Smart phones & PDAs ,Cell phones,Adamawa,North East
16798,24 05 2013,100.43,99,10,Store,No Discount,Simpson LCD15 E100 White,Monitors,Computers,Edo,South South
16799,7 12 2012,288.78,588,13,Store,Xmas Holiday Promotion,"A. Datum SLR Camera 35"" X358 Grey",Digital SLR Cameras,Cameras and camcorders ,Edo,South South
16800,18 02 2013,168.26,"1,000.00",9,Reseller,Hammartan Promotion,Fabrikam Trendsetter 1'' 25mm X400 White,Camcorders,Cameras and camcorders ,Kwara,North Central
16801,31 03 2012,42.05,566,10,Store,No Discount,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,Camcorders,Cameras and camcorders ,Zamfara,North West
16802,29 09 2013,172.79,299,10,Store,No Discount,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,Touch Screen Phones ,Cell phones,Borno,North East
16804,2 05 2012,369.63,382.95,10,Store,No Discount,Proseware Laptop12 M210 Black,Laptops,Computers,Jigawa,North West
16805,22 05 2012,36.64,44,5,Store,No Discount,SV Keyboard E10 Silver,Computers Accessories,Computers,Borno,North East
16806,5 06 2012,69.96,129,5,Store,No Discount,WWI LCD17W E200 White,Monitors,Computers,Oyo,South West
16807,15 11 2012,161.54,330,13,Store,Winners Promotion,The Phone Company PDA Phone 3.7 inches M340 Black,Smart phones & PDAs ,Cell phones,Delta,South South
16809,5 08 2014,171.93,380,6,Store,Adventist Promotion,The Phone Company PDA Wifi 4.7-inch L290 Silver,Smart phones & PDAs ,Cell phones,Delta,South South
16810,13 10 2013,9.58,52.13,13,Store,Winners Promotion,Kekule Digital Cameras Lightweight Tripod E316 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Edo,South South
16811,6 12 2011,70.32,198,9,Store,Deeper Promotion,A. Datum Point Shoot Digital Camera M500 Orange,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
16813,2 02 2012,5.01,199,4,Store,Deeper Promotion,SV Car Video AM/FM E1000 Silver,Car Video,TV and Video,Akwa Ibom,South South
16815,11 06 2012,120.3,228,10,Store,No Discount,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"Printers, Scanners & Fax",Computers,Ekiti,South West
16817,22 01 2013,0.91,9.99,9,Store,Deeper Promotion,Kekule DVD 38 DVD Storage Binder E25 Silver,Movie DVD,"Music, Movies and Audio Books",Ebonyi,South East
16818,9 02 2013,6.85,179,9,Store,Deeper Promotion,Simpson LCD19W M100 White,Monitors,Computers,Borno,North East
16819,20 03 2012,20.98,21.57,5,Store,No Discount,Kekule 2G MP3 Player E200 Silver,MP4&MP3,Audio,Zamfara,North West
16820,23 10 2012,189.13,290,8,Reseller,Convention Promotion,Kekule Pen Touch Screen Phones M320 Black,Touch Screen Phones ,Cell phones,Ogun,South West
16822,13 03 2013,37.65,251,18,Reseller,Hammartan Promotion,WWI Screen 106in M1609 Black,Projectors & Screens,Computers,Kwara,North Central
16823,20 08 2014,38.32,459,12,Store,Adventist Promotion,WWI Screen 125in M1611 White,Projectors & Screens,Computers,Delta,South South
16824,10 06 2014,186.71,599,12,Store,Adventist Promotion,Simpson Laptop16 M1601 White,Laptops,Computers,Cross River,South South
16826,3 11 2014,89.56,156,26,Online,Winners Promotion,WWI 1GB Digital Voice Recorder Pen E100 White,Recording Pen,Audio,Ebonyi,South East
16827,3 03 2014,464.68,599,12,Store,New Year Promotion,Simpson Laptop16 M1601 Red,Laptops,Computers,Abia,South East
16828,21 01 2013,270.27,329,9,Store,Deeper Promotion,Kekule Home Theater System 2.1 Channel M1210 White,Home Theater System,TV and Video,Zamfara,North West
16829,13 01 2013,0.45,9.5,9,Store,Deeper Promotion,Kekule Education Essentials Bundle M300 Grey,Computers Accessories,Computers,Zamfara,North West
16830,9 07 2014,77.24,159.99,12,Store,Adventist Promotion,Kekule DVD 9-Inch Player Portable M300 Silver,Movie DVD,"Music, Movies and Audio Books",Zamfara,North West
16831,9 01 2013,241.62,358,12,Store,New Year Promotion,"Kekule SLR Camera 35"" M358 Pink",Digital SLR Cameras,Cameras and camcorders ,Ekiti,South West
16832,12 01 2014,29.53,799,9,Store,Hammartan Promotion,Litware Home Theater System 7.1 Channel M710 Silver,Home Theater System,TV and Video,Bauchi,North East
16833,4 04 2012,270,566,10,Store,No Discount,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,Camcorders,Cameras and camcorders ,Ebonyi,South East
16834,27 04 2012,70.33,79,6,Online,Easter Promotion,Proseware Fax Machine E100 Black,"Printers, Scanners & Fax",Computers,Kwara,North Central
16835,3 09 2012,1.83,9.99,6,Store,Adventist Promotion,Kekule DVD 38 DVD Storage Binder E25 Red,Movie DVD,"Music, Movies and Audio Books",Kaduna,North West
16837,24 11 2012,233.43,349.95,13,Store,Winners Promotion,"Simpson 20"" LCD HDTV M120 Silver",Televisions,TV and Video,Cross River,South South
16838,2 10 2014,21.97,47.44,10,Store,No Discount,Kekule Expandable1-Handset Cordless Phone System M207 White,Home & Office Phones,Cell phones,Rivers,South South
16839,14 09 2014,446.87,860,10,Store,No Discount,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange",Camcorders,Cameras and camcorders ,Enugu,South East
16840,29 03 2012,6.05,19.95,10,Store,No Discount,Kekule Car power adapter M90 White,Computers Accessories,Computers,Ebonyi,South East
16841,22 05 2012,89.19,99,5,Store,No Discount,Proseware LCD17 E200 Black,Monitors,Computers,Kwara,North Central
16842,20 10 2012,132.53,290,13,Store,Winners Promotion,A. Datum Super-zoom Digital Camera X300 Azure,Digital Cameras,Cameras and camcorders ,Edo,South South
16843,3 06 2014,424.16,499.9,10,Store,No Discount,Simpson Desktop PC1.80 ED182 Black,Desktops,Computers,Ebonyi,South East
16844,11 08 2014,76.38,299,24,Store,Adventist Promotion,Litware Home Theater System 2.1 Channel E210 Brown,Home Theater System,TV and Video,Zamfara,North West
16847,6 01 2012,131.11,148,4,Store,Deeper Promotion,A. Datum Slim Digital Camera M180 Silver,Digital Cameras,Cameras and camcorders ,FCT,Federal Capital Territory
16848,16 06 2012,30.12,46.99,12,Store,Adventist Promotion,Kekule In front of Centrex L15 White,Home & Office Phones,Cell phones,Edo,South South
16850,16 09 2013,1.54,269,10,Reseller,No Discount,SV Car Video TFT6.2W E6282 Silver,Car Video,TV and Video,Delta,South South
16851,18 09 2013,169.17,322,10,Catalog,No Discount,Kekule SLR Camera M146 Orange,Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
16852,10 03 2012,282.84,"2,295.00",10,Store,No Discount,Proseware Projector 1080p LCD86 White,Projectors & Screens,Computers,Kaduna,North West
16853,1 06 2012,123.8,139,5,Store,No Discount,Proseware Screen 85in E1010 Silver,Projectors & Screens,Computers,Delta,South South
16854,7 07 2014,177.34,"1,299.00",9,Store,August Promotion,Simpson Laptop19W X1980 Silver,Laptops,Computers,Jigawa,North West
16855,30 05 2014,107.9,459,10,Store,No Discount,WWI Screen 125in M1611 Black,Projectors & Screens,Computers,Cross River,South South
16857,24 09 2013,8.08,102,30,Online,No Discount,Proseware Photo Ink jet Printer E290 White,"Printers, Scanners & Fax",Computers,Ebonyi,South East
16858,29 01 2014,18.78,219,12,Store,New Year Promotion,Proseware Laser Jet All in one X300 Grey,"Printers, Scanners & Fax",Computers,Jigawa,North West
16859,4 03 2014,2.83,95,12,Reseller,New Year Promotion,Kekule Telephoto Conversion Lens M350 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Ogun,South West
16860,1 06 2012,9.3,16.99,10,Online,No Discount,Kekule Phone with 13-Number Memory (210) M301 White,Home & Office Phones,Cell phones,Nasarawa,North Central
16861,17 09 2012,8.39,11.5,8,Store,Convention Promotion,Kekule Smart Battery M901 Grey,Computers Accessories,Computers,Ekiti,South West
16862,16 08 2012,161.17,290,12,Store,Adventist Promotion,A. Datum Super-zoom Digital Camera X300 Grey,Digital Cameras,Cameras and camcorders ,Edo,South South
16863,6 11 2012,27.3,28,6,Reseller,Xmas Holiday Promotion,Kekule Digital Camera/Camcorder USB Cable E324 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Kwara,North Central
16864,2 07 2014,107.21,129,24,Store,Adventist Promotion,Proseware LCD17W E202 Black,Monitors,Computers,Delta,South South
16865,30 09 2014,480.97,499.9,10,Store,No Discount,Simpson Desktop PC1.80 ED182 Black,Desktops,Computers,Ebonyi,South East
16867,15 12 2011,2.25,17.99,18,Online,Deeper Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Movie DVD,"Music, Movies and Audio Books",Ebonyi,South East
16868,8 05 2012,244.22,290,10,Store,No Discount,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",Touch Screen Phones ,Cell phones,Ebonyi,South East
16869,24 07 2012,121.41,319,9,Online,August Promotion,SV Car Video TFT7 M7002 Black,Car Video,TV and Video,Nasarawa,North Central
16870,6 03 2013,9.38,9.99,10,Store,No Discount,Kekule DVD 38 DVD Storage Binder E25 Red,Movie DVD,"Music, Movies and Audio Books",Anambra,South East
16872,24 11 2014,38.4,289.99,8,Reseller,Convention Promotion,SV DVD 15-Inch Player Portable L200 White,Movie DVD,"Music, Movies and Audio Books",Ogun,South West
16875,18 01 2014,40.07,147,9,Reseller,Deeper Promotion,Proseware Photo Smart All-in-One Printer M380 White,"Printers, Scanners & Fax",Computers,Delta,South South
16876,28 02 2013,8.01,15.9,9,Store,Deeper Promotion,Kekule USB Wave Multi-Media Keyboard E280 Grey,Computers Accessories,Computers,Zamfara,North West
16878,24 02 2013,69.8,326,12,Online,New Year Promotion,WWI Laptop8.9 E0089 White,Laptops,Computers,Nasarawa,North Central
16879,17 06 2013,11.47,22.89,12,Store,Adventist Promotion,Kekule DVD 60 DVD Storage Binder L20 Black,Movie DVD,"Music, Movies and Audio Books",Ebonyi,South East
16880,20 07 2013,2.68,25.69,12,Store,Adventist Promotion,NT Bluetooth Stereo Headphones E52 Pink,Bluetooth Headphones,Audio,Borno,North East
16881,26 07 2014,45.93,99,24,Online,Adventist Promotion,WWI CRT17 E106 White,Monitors,Computers,Ebonyi,South East
16884,29 04 2012,146.42,190,10,Store,No Discount,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,"Printers, Scanners & Fax",Computers,Delta,South South
16886,29 08 2012,52,148,12,Store,Adventist Promotion,A. Datum Slim Digital Camera M180 Black,Digital Cameras,Cameras and camcorders ,Edo,South South
16887,13 07 2014,156.04,600,9,Store,August Promotion,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,Camcorders,Cameras and camcorders ,Abia,South East
16888,30 06 2014,14.76,23.9,12,Store,No Discount,Kekule Digital Camera Accessory kit M200 Blue,Computers Accessories,Computers,Delta,South South
16889,30 09 2013,154.45,299,8,Reseller,Convention Promotion,SV Car Video TFT7 M7000 Silver,Car Video,TV and Video,Ogun,South West
16891,14 07 2014,270.75,382.95,12,Store,Adventist Promotion,Simpson Laptop12 M1201 Silver,Laptops,Computers,Kaduna,North West
16893,13 11 2012,263.54,332,13,Store,Xmas Holiday Promotion,Kekule SLR Camera M144 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Katsina,North West
16895,19 11 2013,132.09,699,13,Store,Xmas Holiday Promotion,Litware Home Theater System 5.1 Channel M511 Silver,Home Theater System,TV and Video,Anambra,South East
16897,4 03 2012,12.03,13.89,12,Store,New Year Promotion,SV DVD 58 DVD Storage Binder M55 Red,Movie DVD,"Music, Movies and Audio Books",Jigawa,North West
16898,5 02 2014,48.55,255,18,Catalog,Deeper Promotion,The Phone Company PDA Handheld 3.5 inch M610 Black,Smart phones & PDAs ,Cell phones,Ebonyi,South East
16899,31 07 2012,0.79,301,12,Store,Adventist Promotion,Kekule Sharp Touch Screen Phones M910 Black,Touch Screen Phones ,Cell phones,Jigawa,North West
16901,1 09 2012,3.24,4.74,120,Store,Adventist Promotion,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,Cell phones Accessories,Cell phones,Edo,South South
16902,27 11 2012,12.11,229,13,Store,Winners Promotion,WWI Projector 480p LCD12 Black,Projectors & Screens,Computers,Delta,South South
16905,15 01 2013,14.93,22.99,12,Store,New Year Promotion,Kekule Waterproof Accessory Handset and Charging Cradle M609 Black,Home & Office Phones,Cell phones,Abia,South East
16906,1 04 2012,66.84,165,6,Reseller,New Year Promotion,A. Datum Ultra Compact Digital Camera M190 Black,Digital Cameras,Cameras and camcorders ,Ogun,South West
16907,29 05 2012,85.08,119,10,Online,No Discount,SV 16xDVD M320 Black,VCD & DVD,TV and Video,Nasarawa,North Central
16908,17 07 2013,5.09,17.99,10,Reseller,No Discount,Kekule DVD 48 DVD Storage Binder M50 Silver,Movie DVD,"Music, Movies and Audio Books",Kwara,North Central
16910,23 10 2013,56.84,165,13,Reseller,Winners Promotion,A. Datum Ultra Compact Digital Camera M190 Azure,Digital Cameras,Cameras and camcorders ,Delta,South South
16911,7 05 2012,6.06,198,10,Store,No Discount,A. Datum Point Shoot Digital Camera M500 Black,Digital Cameras,Cameras and camcorders ,Rivers,South South
16912,19 07 2012,2.8,258,9,Store,August Promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,Touch Screen Phones ,Cell phones,Bayelsa,South South
16913,21 09 2012,15.97,19.95,10,Store,No Discount,Kekule Car power adapter M90 Black,Computers Accessories,Computers,Ebonyi,South East
16914,21 08 2012,163.82,188.5,10,Store,No Discount,A. Datum Advanced Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders ,Ondo,South West
16916,20 11 2013,41.58,47.95,13,Store,Winners Promotion,NT Wireless Bluetooth Stereo Headphones E102 White,Bluetooth Headphones,Audio,Borno,North East
16917,17 10 2013,55.38,328,13,Online,Xmas Holiday Promotion,"Fabrikam SLR Camera 35"" M358 Gold",Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central
16918,8 12 2013,21.34,38.99,9,Store,Deeper Promotion,Kekule Private Automatic Branch Exchange M65 Grey,Home & Office Phones,Cell phones,Edo,South South
16920,16 08 2012,9.98,38.99,12,Store,Adventist Promotion,Kekule Private Automatic Branch Exchange M65 Grey,Home & Office Phones,Cell phones,Borno,North East
16921,28 07 2014,7.76,49.96,24,Store,Adventist Promotion,Kekule Carrying Case E312 White,Cameras & Camcorders Accessories,Cameras and camcorders ,Kaduna,North West
16922,5 01 2012,125.45,200,9,Store,Deeper Promotion,A. Datum Rangefinder Digital Camera X200 Green,Digital Cameras,Cameras and camcorders ,Akwa Ibom,South South
16923,29 01 2012,97.9,322,4,Store,Hammartan Promotion,Kekule SLR Camera M146 Orange,Digital SLR Cameras,Cameras and camcorders ,Delta,South South
16926,9 11 2012,185.07,"1,580.00",8,Store,Convention Promotion,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",Camcorders,Cameras and camcorders ,Zamfara,North West
16931,17 05 2014,103.85,389,10,Store,No Discount,The Phone Company PDA Handheld 4.7 inch L650 Silver,Smart phones & PDAs ,Cell phones,Anambra,South East
16932,15 10 2014,61.64,619,13,Store,Winners Promotion,Simpson LCD22 M200 Black,Monitors,Computers,Ebonyi,South East
16935,27 06 2013,28.17,588,12,Store,Adventist Promotion,"A. Datum SLR Camera 35"" X358 Silver Grey",Digital SLR Cameras,Cameras and camcorders ,Rivers,South South
16936,6 05 2014,10.67,16.9,24,Online,Easter Promotion,Kekule USB Data Link-direct connect adapter E600 Black,Computers Accessories,Computers,Kwara,North Central
16937,9 09 2014,139.04,186.9,10,Store,No Discount,A. Datum Bridge Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders ,Edo,South South
16939,16 11 2013,25.14,299,13,Catalog,Winners Promotion,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,Touch Screen Phones ,Cell phones,Ebonyi,South East
16940,14 12 2011,162.3,632,9,Store,Deeper Promotion,Kekule SLR Camera X145 Pink,Digital SLR Cameras,Cameras and camcorders ,Delta,South South
16941,18 05 2012,28.23,129,5,Store,No Discount,The Phone Company Smart phones without camera E100 Black,Smart phones & PDAs ,Cell phones,Borno,North East
